"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1800679305925800015","Tue Jun 11 23:59:36 +0000 2024","1","ngerasa ga sih sekarang timnas kalo main pakek jersey putih tuh aura menangnya naik drastis beda sama dulu kalo main pakek jersey putih nih pesimis duluan #TimnasDay","1800679305925800015","","","in","Jombang, Indonesia","0","0","0","https://x.com/sotongism/status/1800679305925800015","961056397063409664","sotongism"
"1800679288326476196","Tue Jun 11 23:59:31 +0000 2024","0","2 Sejarah Dicetak Timnas Indonesia Usai Ganyang Filipina STY Pelatih Pemecah Rekor. #TimNasDay https://t.co/nLxTrlEYx5.","1800679288326476196","","","in","","0","0","0","https://x.com/peanutkacang123/status/1800679288326476196","1464596330421100548","peanutkacang123"
"1800678715753685424","Tue Jun 11 23:57:15 +0000 2024","0","Pagi selamat hari rabu yg masih ada rawatan apk minimal 2 ga pernah di tolak terus belum pernah galbay sebelumnya cape bgt buat bayar? Cape galob tulob? Bisa konsul ke kita free ya kalau cair fee diakhir cus langsung dm/wa gaes #TimnasDay #jokipinjol #zonauang️ https://t.co/fnstooyrkg","1800678715753685424","https://pbs.twimg.com/media/GP1Lv7JbMAAdO7K.jpg","","in","wa/tele jangan dm! ","0","0","0","https://x.com/penjwuaL/status/1800678715753685424","1344890628992167936","penjwuaL"
"1800678465903247513","Tue Jun 11 23:56:15 +0000 2024","0","yes!!! Menang || Review QWC 2026 Indonesia vs Filipina https://t.co/6uXaWzLCDd lewat @YouTube #TimNasDay","1800678465903247513","","","in","indonesia","0","0","0","https://x.com/RiyadiMuttaqin/status/1800678465903247513","1569567184824967168","RiyadiMuttaqin"
"1800678090571653121","Tue Jun 11 23:54:46 +0000 2024","13","Lolos ke babak ketiga World Cup Qualifiers lawan-lawan Timnas Indonesia tentu bakal jauh lebih berat. Karena itu lima laga kandang saat Indonesia dapat dukungan penuh suporter harus bisa dimaksimalkan dengan baik. #TimnasDay","1800678090571653121","","","in","di kantin di samping stadion","0","0","1","https://x.com/putrategar2709/status/1800678090571653121","267020338","putrategar2709"
"1800678017859281183","Tue Jun 11 23:54:29 +0000 2024","6","Assalamualaikum Piala Asia 2027! Indonesia menjadi 18 tim terbaik Asia di R2 WCQ 2026. Coach Shin Tae Yong Terima kasih banyak. 🇮🇩 #TimnasDay #TimnasIndonesia https://t.co/emjKEdXesB","1800678017859281183","https://pbs.twimg.com/media/GP1LHWubkAEtbUj.jpg","","in","","0","1","0","https://x.com/timnasnyaET/status/1800678017859281183","1206461981760163840","timnasnyaET"
"1800677956542664844","Tue Jun 11 23:54:14 +0000 2024","0","Thread COD DRESS MAXY // FASHION WANITA DRESS BRIDESMAID TERBARU BAHAN CERUTY BABYDOLL FULL FURING SIZE JUMBO UKURAN M L XL XXL XXXL 4XL https://t.co/VY3XKFnTt0 salwa dress -gaun mermaid-gaun wisuda-gaun kondangan https://t.co/Fy5YDh6c2B Tags : Anang #TimnasDay Ernando https://t.co/w9AVxmRkLo","1800677956542664844","https://pbs.twimg.com/media/GP1LDrRaUAAHVI6.jpg","","in","","0","0","0","https://x.com/AuliaRoza39/status/1800677956542664844","1767104813706395648","AuliaRoza39"
"1800568539604259319","Tue Jun 11 23:50:06 +0000 2024","0","@tyadabanding @kegblgnunfaedh Iya para pemain keturunan sdh siap dgn lagu Tanah air Beta malah nyanyiin lagu GK jelas Kan BODOH BANGET @ananghijau @ashantysiddik Hancurr momen haru biru kemenangan yg susah payah dicapai bersama Seluruh Penonton SUGBK maupun yg dirumah akhirnya gw matiin tuh tv #TimNasDay","1800676916825121122","","tyadabanding","in","","0","0","0","https://x.com/DChadutx72/status/1800676916825121122","1782508171258650624","DChadutx72"
"1800676905370447993","Tue Jun 11 23:50:03 +0000 2024","1","Kita itu sebagai supporter harus siap kalah dan menang jangan kalo kalah langsung ngebully ada yang buat kesalahan langsung marah2 ini gimana perasaanya kalo menang SENANG KAAAN #TimNasDay","1800676905370447993","","","in","Indonesia","0","0","0","https://x.com/Wandhyi__/status/1800676905370447993","1565259193409368064","Wandhyi__"
"1800676803906052369","Tue Jun 11 23:49:39 +0000 2024","0","selamat pagi indonesia Anang Syifa Adrian Towel #TimnasDay Anak SMP Ernando Nathan FIFA https://t.co/8O5qnh2pXv","1800676803906052369","https://pbs.twimg.com/ext_tw_video_thumb/1800671304489852928/pu/img/FODaVcFSHOcMbGMo.jpg","","in","malang","0","0","0","https://x.com/tamaracollins11/status/1800676803906052369","790353943","tamaracollins11"
"1800676394483294571","Tue Jun 11 23:48:02 +0000 2024","1","Maksud oki kayanya jangan lempar dulu masih ada saya nanti aja lemparnya pas sendirian wkkw #TimnasDay https://t.co/tHzUBZUEhA","1800676394483294571","https://pbs.twimg.com/ext_tw_video_thumb/1800547614343258112/pu/img/-RDupAqxJSMYhSJq.jpg","","in","Bogor","0","0","0","https://x.com/abdexzz/status/1800676394483294571","1630468038402375683","abdexzz"
"1800676356763844812","Tue Jun 11 23:47:53 +0000 2024","9","Oh gini rasanya punya timnas keren #TimnasDay https://t.co/O0iy69Yapk","1800676356763844812","https://pbs.twimg.com/media/GP1Jg_sbwAA-577.jpg","","in","","1","0","3","https://x.com/mhafidzn_/status/1800676356763844812","2451379514","mhafidzn_"
"1800544188695757156","Tue Jun 11 23:46:31 +0000 2024","0","@berliachannn semoga pertandingan yang lainnya kita bisa menang juga yaa aamiin #TimNasDay","1800676014009565586","","berliachannn","in","Sumatera Selatan, Indonesia","0","0","0","https://x.com/dk_is_mylovely/status/1800676014009565586","1060767649427218432","dk_is_mylovely"
"1800675858883252318","Tue Jun 11 23:45:54 +0000 2024","22","Debut Calvin Verdonk terbilang menjanjikan. Sebagai wing back dia rajin naik-turun bantu serangan. Persaingan di sisi kiri bakal makin keras. Namun Nathan Tjoe-A-On kini sudah dapat posisi di gelandang dan gak ikut meramaikan persaingan di sisi kiri. #TimNasDay","1800675858883252318","","","in","di kantin di samping stadion","0","0","6","https://x.com/putrategar2709/status/1800675858883252318","267020338","putrategar2709"
"1800498076840604042","Tue Jun 11 23:42:10 +0000 2024","0","@LylySophie1 @ernestprakasa Waah TERBONGKAR Astaghfirullah #IndonesiaEmas2045 ? #TimNasDay","1800674918159593841","","LylySophie1","in","ACEH","0","0","0","https://x.com/latarterkemban4/status/1800674918159593841","907415343299096577","latarterkemban4"
"1800674008909877312","Tue Jun 11 23:38:33 +0000 2024","0","SITUS BOLA ONLINE TERLENGKAP Menyediakan berbagai layanan mudah proses M1X P4RL4Y M1N B3T 5K #bolaonline #pelangislot #jadwalbola #timnasday https://t.co/uZVy2VhmYu","1800674008909877312","https://pbs.twimg.com/media/GP1HdQ9aEAA_qUZ.jpg","","in","","0","0","0","https://x.com/PelangisLot27/status/1800674008909877312","1670278758010617857","PelangisLot27"
"1800673891737833549","Tue Jun 11 23:38:05 +0000 2024","0","Hasil Keluaran Angka OHIO EVENING 12 Juni 2024 Result : 4964 Shio : Kerbau Selamat Kepada Anda Yang Beruntung &amp; JP !! #PULAUTOTO #resultohio #TimnasDay","1800673891737833549","","","in","","0","0","0","https://x.com/pulautoto88/status/1800673891737833549","1198816544190451712","pulautoto88"
"1800673830807208213","Tue Jun 11 23:37:50 +0000 2024","1","Daftar 18 tim yang lolos putaran ketiga Piala Dunia 2026 #TimnasDay https://t.co/9QaWHyycMN","1800673830807208213","","","in","iNews Tower","0","1","1","https://x.com/officialinews_/status/1800673830807208213","132078023","officialinews_"
"1800673684253987010","Tue Jun 11 23:37:15 +0000 2024","0","mantap SCTV &amp; Indosiar keren nih tayangan bolanya no cut no edit dan iklan nya bisa di kondisikan gak ke tetangga sebelah iklan sagede gaban depan layar bikin gak mood Semangat #TimnasDay strong trs no bikin loyo ","1800673684253987010","","","in"," Tasikmalaya,Jawa Barat","0","0","0","https://x.com/Nurstoryjujur/status/1800673684253987010","1659883509824253954","Nurstoryjujur"
"1800673458650746936","Tue Jun 11 23:36:22 +0000 2024","0","Prediksi SYDNEY rabu 12/06/2024 https://t.co/5hW90Rz5YM Anang bersama Tuchel pergi HERE WE GO menghadiri rapat Erik Ten Hag membahas Anak SMP bersama club Aston Villa dan Juventus #antiblokir #togelsydney #fyp #google #angkajitu #TimNasDay https://t.co/sQwTdwpbX4","1800673458650746936","https://pbs.twimg.com/media/GP1Gpd4agAACqrE.jpg","","in","Thailand","0","0","0","https://x.com/yollaamanda45/status/1800673458650746936","1683759542595887104","yollaamanda45"
"1800673228207353898","Tue Jun 11 23:35:27 +0000 2024","0","Cek TAS ANAK RANSEL SEKOLAH PREMIUM TEBAL 5344 DAPAT GANTUNGAN dengan harga Rp76.250. Dapatkan di Shopee sekarang! https://t.co/pElAxwoA2v #TimnasDay #ransel #jajanjajan #RacunShopee https://t.co/JAzXxEh0sB","1800673228207353898","https://pbs.twimg.com/media/GP1GwhyaAAA4C_d.jpg","","in","Cirebon, Jawa Barat","0","0","0","https://x.com/RizkiRismaya/status/1800673228207353898","1903967430","RizkiRismaya"
