"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1799583163783819667","Sat Jun 08 23:23:55 +0000 2024","0","Nemu di tiktok ada yg jualan baju bekas pake anak timnas terus liat komennya yikes never imagine so called fans cewek timnas ini bisa se freak itu udah lebih2 dari sasaeng ini mah kalo di kpop wkwk https://t.co/0VAmw36keI","1799583163783819667","https://pbs.twimg.com/media/GPlnVFEbQAAjNup.jpg","","in","IDN","0","0","1","https://x.com/quoalify/status/1799583163783819667","2758465269","quoalify"
"1799582913442488801","Sat Jun 08 23:22:55 +0000 2024","19","Menyambut kemeriahan pertandingan Tim Nasional Sepakbola Indonesia (Timnas Garuda) melawan Irak @bankmandiri mengambil inisiatif dengan melakukan bersih-bersih sampah di sekitar Stadion Utama Gelora Bung Karno (SUGBK) dalam laga kualifikasi Piala Dunia 2026. https://t.co/Z29xXF44ue","1799582913442488801","https://pbs.twimg.com/media/GPlnHufa0AASbm0.jpg","","in","Indonesia","0","0","19","https://x.com/TataFahrenheit/status/1799582913442488801","1628328280712691712","TataFahrenheit"
"1799435413612024234","Sat Jun 08 23:22:21 +0000 2024","0","@IDGoonerscom Timnas overrated pelatih guru penjas medianya lebay netizennya rasis","1799582770819420368","","IDGoonerscom","in","","0","1","0","https://x.com/dickarchandana/status/1799582770819420368","209077141","dickarchandana"
"1799582577948590213","Sat Jun 08 23:21:35 +0000 2024","0","Akun timnas nek kalah ra upload neng ig Kocak jg yak ","1799582577948590213","","","in","Japan","0","0","0","https://x.com/yayanpanca/status/1799582577948590213","69329962","yayanpanca"
"1799581829609173000","Sat Jun 08 23:18:37 +0000 2024","3","Filipina Harus Hati-hati Ini Prediksi Skuad Timnas Indonesia Jika Shin Tae-yong Turunkan Calvin Verdonk dan Jay Idzes: Filipina yang sudah dipastikan tersingkir akan menghadapi Timnas Indonesia di Stadion Gelora Bung Karno Jakarta Selasa (11/6/2024) https://t.co/ZoA5Iv42Y4 https://t.co/mmqbchRFSn","1799581829609173000","https://pbs.twimg.com/media/GPlmI0xaUAAOT9D.jpg","","in","Pulo Gadung, Indonesia","0","1","0","https://x.com/tvOneNews/status/1799581829609173000","55507370","tvOneNews"
"1799028442639544815","Sat Jun 08 23:17:50 +0000 2024","0","@Muhamma8244975 @Jerseyforum @Officialkjti Mending endorse jersey timnas fantasy Dr apparel saja ya","1799581633596756335","","Muhamma8244975","in","Mojokerto, Jawa Timur","0","0","1","https://x.com/trutni/status/1799581633596756335","1184291109293346816","trutni"
"1799581232654856488","Sat Jun 08 23:16:15 +0000 2024","0","Pantesan beberapa orang di timnas mainnya udah mulai ngaco.. udah kena racun orang-orang toxic","1799581232654856488","","","in","Indonesia","0","0","0","https://x.com/bang_adiet/status/1799581232654856488","72843102","bang_adiet"
"1799580971370696772","Sat Jun 08 23:15:12 +0000 2024","4","Timnas U-20 Indonesia kembali menelan kekalahan dalam laga fase Grup B Tournoi Maurice Revello 2024 di Perancis. Hasil timnas Indonesia U-20 vs Jepang Garuda kalah 1-4. | #TimnasDay #Indonesia #Jepang https://t.co/0IEGCN9kH7","1799580971370696772","https://pbs.twimg.com/media/GPllPAubYAAM8k0.jpg","","in","Jakarta","1","1","2","https://x.com/kompascom/status/1799580971370696772","23343960","kompascom"
"1799580942207697201","Sat Jun 08 23:15:05 +0000 2024","0","Jadwal Siaran Langsung Timnas Indonesia vs Filipina di Kualifikasi Piala Dunia 2026 Zona Asia: Bakal Menang Telak Skuad Garuda? https://t.co/mVZO1hKnsX","1799580942207697201","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1799580942207697201","47274731","okezonenews"
"1799435413612024234","Sat Jun 08 23:11:33 +0000 2024","0","@IDGoonerscom Ikuti ben white saja. Tinggalkan timnas","1799580052285530566","","IDGoonerscom","in","","0","0","0","https://x.com/golDdar87/status/1799580052285530566","1750407507309400064","golDdar87"
"1799579996283191442","Sat Jun 08 23:11:20 +0000 2024","0","Congratulations Timnas Indonesia Putri️","1799579996283191442","","","in","🍉🍉🍉","0","0","0","https://x.com/xlovine/status/1799579996283191442","1254303279833477121","xlovine"
"1799056051054207365","Sat Jun 08 23:10:47 +0000 2024","0","@nizampratamaaa @osb_bekasi1928 @PSSI @erickthohir @DivHumas_Polri Nizam Nizam. Kalau bodoh jangan di borong semua. :) ya dukung timnas pakai atribut timnas jgn pakai atribut team lokal daerah.","1799579859972411790","","nizampratamaaa","in","gorong gorong","0","0","0","https://x.com/nofacenogame/status/1799579859972411790","1137822324659408897","nofacenogame"
"1799398273633202526","Sat Jun 08 23:09:44 +0000 2024","0","@hehehyhe @garagarabola_ marsel emg kurang ok main di kanan tp role mereka beda. playmaking marsel lebih ok &amp; tenang. doi jg bisa roam ke beda sisi. yakob lebih cocok utk counter duel 1v1 di sayap. kmrn wb timnas sering kosong kl lg build up di 1 sisi. inilah fungsi yakob jd target switch dr haye/ivar","1799579595701899264","","hehehyhe","in","","0","1","0","https://x.com/tiwaruha/status/1799579595701899264","1692572310941900800","tiwaruha"
"1799440783411683804","Sat Jun 08 23:07:29 +0000 2024","0","@mchldrnd @idextratime @bliblidotcom Kedepannya akan salah trus ada yg bilang jga kan taktik bisa dijalankan kalo semua pemain punya fisik prima jadi dri fisik nya ajah harusnya udh keliatan timnas dilatih IS minim bgt fisiknya","1799579028397195373","","MuldamZr9","in","","0","0","0","https://x.com/MuldamZr9/status/1799579028397195373","1665469660048027648","MuldamZr9"
"1799440783411683804","Sat Jun 08 23:06:33 +0000 2024","0","@mchldrnd @idextratime @bliblidotcom Masalah mendasar ajah IS gk bisa ngatasin fisik pemain ancur2an cidera kram dll liat ajah timnas yg diasuh sty U20 pildun u23 lolos semifinal kmrin timnas senior skrng jarang banget dpt cidera kram karena fisik mereka udh di tempat dluan klo dri sini manage nya udh salah","1799578791846756659","","mchldrnd","in","","0","1","0","https://x.com/MuldamZr9/status/1799578791846756659","1665469660048027648","MuldamZr9"
"1798681914771181756","Sat Jun 08 23:05:58 +0000 2024","0","@triwantororudi @SiaranBolaLive Lah justru saya tidak bisa main bola dengan benar makanya saya menaruh harapan besar sama 22 pemain timnas untuk mengharumkan nama negara. Baca tweet orang jangan sambil emosi nanti darah tinggi.","1799578644949655653","","triwantororudi","in","gorong gorong","0","0","0","https://x.com/nofacenogame/status/1799578644949655653","1137822324659408897","nofacenogame"
"1799449740800823460","Sat Jun 08 23:05:22 +0000 2024","0","@idextratime Lebih pengen ada pelatih striker di timnas senior sih kayaknya sekarang kurang banget finishingnya","1799578493753426127","","idextratime","in","Belitung","0","0","0","https://x.com/FBilayudha/status/1799578493753426127","406741863","FBilayudha"
