"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1800537207897563200","Tue Jun 11 14:34:57 +0000 2024","25843"," Hari ini 𝑚𝑖𝑙𝑖𝑘 𝑘𝑖𝑡𝑎. https://t.co/joTwBt4c4A","1800537207897563200","https://pbs.twimg.com/media/GPzLCnraQAAfybd.jpg","","in","Indonesia","1147","537","9674","https://x.com/TimnasIndonesia/status/1800537207897563200","1678973209172152320","TimnasIndonesia"
"1800642714096292059","Tue Jun 11 21:34:12 +0000 2024","5","Qatar is king of robbers! Amit-amit jabang bayi Timnas Indonesia tidak boleh satu grup dengan Qatar di babak ketiga FIFA WCQ 2026 nanti. Tadi malam Selasa (11/6) Qatar kembali menunjukkan aksi licik kala menekuk India 2-1. #TimnasDay https://t.co/mqq7hBxgsx","1800642714096292059","https://pbs.twimg.com/ext_tw_video_thumb/1800581019638157312/pu/img/lpvFc-T0ne7gqM7o.jpg","","in","DKI Jakarta, Indonesia","0","1","1","https://x.com/luarlapangan_id/status/1800642714096292059","1751288721633386496","luarlapangan_id"
"1800674173209198814","Tue Jun 11 23:39:12 +0000 2024","18","Puas banget pertama kali nyetadion nonton timnas di GBK lagi (terakhir 2018) langsung disuguhi permainan cantik dari para pemain terutama Thom Haye. Semoga soon bisa nonton Barça langsung https://t.co/CdXwtWHykb","1800674173209198814","https://pbs.twimg.com/ext_tw_video_thumb/1800673922381484032/pu/img/Rkf8_Bc-3JuYN8Zj.jpg","","in","","1","1","1","https://x.com/LaMasia_idn/status/1800674173209198814","1708899410422497280","LaMasia_idn"
"1800605504915550642","Tue Jun 11 19:06:20 +0000 2024","1","Presiden Full Senyum Timnas Lolos Putaran Ketiga Kualifikasi Piala Dunia #Presiden #jokowi #timnas #timnasday #monitorday https://t.co/SR6hDnyLts","1800605504915550642","https://pbs.twimg.com/ext_tw_video_thumb/1800605444425293824/pu/img/an6WQBKfluzAfCHw.jpg","","in","Indonesia","0","0","0","https://x.com/monitordaycom/status/1800605504915550642","70600007","monitordaycom"
"1800639112216486277","Tue Jun 11 21:19:53 +0000 2024","0","Timnas Indonesia menang Portugal menang Ronaldo brace! https://t.co/hhDSJKhbQM","1800639112216486277","https://pbs.twimg.com/media/GP0ntaAW8AA_WjY.jpg","","in","Kaliurang","0","0","0","https://x.com/yatuberh/status/1800639112216486277","1284585063170990081","yatuberh"
"1800678728068153789","Tue Jun 11 23:57:18 +0000 2024","0","Antisipasi ditinggal Frenkie de Jong yang cederanya tak kunjung membaik. Timnas Belanda memanggil pemain keturunan Indonesia Ian Maatsen dalam ajang EURO 2024 ini. . Kesempatan emas nih bang Ian. https://t.co/s40gJOuq3T","1800678728068153789","https://pbs.twimg.com/media/GP1LwG2a0AAySMR.jpg","","in","","0","0","0","https://x.com/Ekingsindo/status/1800678728068153789","1466725061499699208","Ekingsindo"
"1800653406605824214","Tue Jun 11 22:16:41 +0000 2024","132","bangga banget happy pokoknya bisa nyaksiin Timnas Indonesia berjuang dari awal sampai akhir dan akhirnya bisa lolos round ketiga kualifikasi Piala Dunia 2026. suka banget sama cara main Thom Haye yang stabil dari awal sampai akhir babak pertandingan salut juga sama Jay Idzes https://t.co/4qaI9qyZzX","1800653406605824214","https://pbs.twimg.com/media/GP00ubdWMAATg1M.jpg","","in","diLandOfDawn","0","71","8","https://x.com/Kayyisaaaaaa/status/1800653406605824214","1541879552829292544","Kayyisaaaaaa"
"1800638633998721132","Tue Jun 11 21:17:59 +0000 2024","0","#Timnas FOMO lolos ke putaran ke-3 piyala duniya congrats yak #TimnasDay https://t.co/uiQpIPZCuD","1800638633998721132","https://pbs.twimg.com/media/GP0nSvYWQAEOkn5.jpg","","in","Kota Batang, Jawa Tengah","0","0","0","https://x.com/tiyok_pras/status/1800638633998721132","1415309262","tiyok_pras"
"1800666532885967342","Tue Jun 11 23:08:50 +0000 2024","2","Timnas ku dan prideku mek Arema liyane kadit ENARUPES... https://t.co/ItELWW30ry","1800666532885967342","https://pbs.twimg.com/media/GP1Aq19boAA1BaD.jpg","","in","Kota Malang, Jawa Timur","0","1","1","https://x.com/agusdaffa24/status/1800666532885967342","1302625203806023683","agusdaffa24"
"1800678017859281183","Tue Jun 11 23:54:29 +0000 2024","6","Assalamualaikum Piala Asia 2027! Indonesia menjadi 18 tim terbaik Asia di R2 WCQ 2026. Coach Shin Tae Yong Terima kasih banyak. 🇮🇩 #TimnasDay #TimnasIndonesia https://t.co/emjKEdXesB","1800678017859281183","https://pbs.twimg.com/media/GP1LHWubkAEtbUj.jpg","","in","","0","1","0","https://x.com/timnasnyaET/status/1800678017859281183","1206461981760163840","timnasnyaET"
"1800670528128405592","Tue Jun 11 23:24:43 +0000 2024","1","Perjuangan nonton timnas. Berangkat ujan2an terus pas duduk disamping gua cewe² sekali nathan bawa bola apa ada pemain timnas ganteng dikit teriak2 melengking bgt kaya suara tonggeret dihutan... Busett dahh. https://t.co/FHuQhgbFs4","1800670528128405592","https://pbs.twimg.com/media/GP1ETM5bMAEsw7y.jpg","","in","","0","1","0","https://x.com/Bian_Alfiansyah/status/1800670528128405592","1781129565064298496","Bian_Alfiansyah"
"1800494075969466500","Tue Jun 11 11:43:33 +0000 2024","6428","️ Prediksimu ️ #KitaGaruda #TimnasDay https://t.co/7md0Qx5KIX","1800494075969466500","https://pbs.twimg.com/media/GPyjzvvaUAAeB4Q.jpg","","in","Indonesia","868","475","1382","https://x.com/TimnasIndonesia/status/1800494075969466500","1678973209172152320","TimnasIndonesia"
"1800678965453193453","Tue Jun 11 23:58:15 +0000 2024","63","Prediksi pembagian POT undian Round 3 Kualifikasi Piala Dunia 2026. Timnas Garuda masuk POT terakhir karena termasuk yang paling rendah ranking FIFA nya. Undian akan dilakukan 27 Juni mendatang. Ingin satu grup dengan siapa lob? #BolalobFootball https://t.co/fdmfDdUXTI","1800678965453193453","https://pbs.twimg.com/media/GP1L94xasAAyI1_.jpg","","in","Lapangan Futsal, Indonesia","6","29","16","https://x.com/Bolalob/status/1800678965453193453","141161798","Bolalob"
"1800671605766684776","Tue Jun 11 23:29:00 +0000 2024","0","Bang jay si paling suportif. Dari pernyataan dia ttg bully pemain dan dia siap di posisi apapun untuk timnas garuda udah keliatan sih sifat dan sikapnya scr ga langsung https://t.co/OxKBU4Kx5n","1800671605766684776","https://pbs.twimg.com/ext_tw_video_thumb/1800547471048998912/pu/img/sfXrveqaVyzZLWvr.jpg","","in","Indonesia","0","0","0","https://x.com/reni_triasari/status/1800671605766684776","85563757","reni_triasari"
"1800677089559052541","Tue Jun 11 23:50:47 +0000 2024","2445","Yah kalau hak tayang balik ke MNC Group berarti ga ada tayangan Anang karaoke di after match Timnas lagi dong? https://t.co/6x6bt60L75","1800677089559052541","https://pbs.twimg.com/media/GP1KRK-bIAETe97.jpg","","in","Ngadi King of The South","17","119","222","https://x.com/MafiaWasit/status/1800677089559052541","2794327166","MafiaWasit"
"1800663872615174627","Tue Jun 11 23:00:27 +0000 2024","1073","@idextratime Oh gini rasanya punya timnas keren https://t.co/Kjo2fwJj1E","1800664420219310127","https://pbs.twimg.com/media/GP0-vNSawAAARe7.jpg","idextratime","in","","5","4","96","https://x.com/jackjackparrr/status/1800664420219310127","1011699904933064709","jackjackparrr"
"1800659499411517709","Tue Jun 11 22:40:53 +0000 2024","0","Tekuk Filipina 2-0 Timnas Indonesia Melenggang ke Babak Ketiga Kualifikasi Piala Dunia 2026 https://t.co/34lRcgKXEl https://t.co/CYg3aPHYag","1800659499411517709","https://pbs.twimg.com/media/GP06RCpb0AA9t9l.jpg","","in","","0","0","0","https://x.com/intip24news/status/1800659499411517709","1442441720411537415","intip24news"
"1800676356763844812","Tue Jun 11 23:47:53 +0000 2024","9","Oh gini rasanya punya timnas keren #TimnasDay https://t.co/O0iy69Yapk","1800676356763844812","https://pbs.twimg.com/media/GP1Jg_sbwAA-577.jpg","","in","","1","0","3","https://x.com/mhafidzn_/status/1800676356763844812","2451379514","mhafidzn_"
"1800669142636433423","Tue Jun 11 23:19:13 +0000 2024","1","Timnas Indonesia mencetak sejarah dengan berhasil lolos ke putaran ketiga kualifikasi Piala Dunia 2026 sekaligus memastikan akan berlaga di Piala Asia mendatang. Apa yg perlu menjadi catatan dan evaluasi agar Timnas Indonesia bisa berbicara banyak di putaran ketiga kualifikasi https://t.co/u7294jtDsb","1800669142636433423","https://pbs.twimg.com/media/GP1DCQha8AAChlh.jpg","","in","","0","0","2","https://x.com/RadioElshinta/status/1800669142636433423","121640063","RadioElshinta"
"1800665394329608387","Tue Jun 11 23:04:19 +0000 2024","2","Bukan Jay Idzes atau Calvin Verdonk Ini Pemain Timnas Indonesia dengan Rating Tertinggi di Laga Lawan Filipina: Timnas Indonesia memastikan satu tiket lolos ke putaran ketiga Kualifikasi Piala Dunia 2026 zona Asia usai mengalahkan Filipina dengan skor https://t.co/MlnFQgNLyj https://t.co/LjriLXbdB1","1800665394329608387","https://pbs.twimg.com/media/GP0_onXaAAAeqO5.jpg","","in","Pulo Gadung, Indonesia","0","1","1","https://x.com/tvOneNews/status/1800665394329608387","55507370","tvOneNews"
"1800675189858132196","Tue Jun 11 23:43:14 +0000 2024","0","Timnas Qatar Kembali Jadi Sorotan Akibat Gol Kontroversial saat Atasi India 2-1 https://t.co/1SQfCG2Uup https://t.co/JGgW1UCzqL","1800675189858132196","https://pbs.twimg.com/media/GP1IixBaUAAYypT.jpg","","in","Jakarta, Indonesia","0","1","0","https://x.com/Bisniscom/status/1800675189858132196","118646322","Bisniscom"
"1800670739051446420","Tue Jun 11 23:25:33 +0000 2024","0","Libas Filipina Ranking FIFA Timnas Garuda Naik 4 Peringkat https://t.co/KPYQnOeLjX #Jakarta #Nasional #News #Sport #Filipina https://t.co/jLPEfiQ4YM","1800670739051446420","https://pbs.twimg.com/media/GP1Efr4aEAA3A60.jpg","","in","Bali, Indonesia","0","0","0","https://x.com/balipuspanews/status/1800670739051446420","798478258119405568","balipuspanews"
"1800665407487197650","Tue Jun 11 23:04:22 +0000 2024","0","Calvin Verdonk Terkejut Panasnya Stadion GBK Thom Haye Singgung Suporter Timnas Indonesia Usai Kalahkan Filipina dan Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026: Calvin Verdonk terkejut panasnya Stadion GBK dan Thom Haye singgung suporter https://t.co/TGKhxJzwgp https://t.co/QNSJt6DgPd","1800665407487197650","https://pbs.twimg.com/media/GP0_pWybYAAG_hs.jpg","","in","Pulo Gadung, Indonesia","0","1","0","https://x.com/tvOneNews/status/1800665407487197650","55507370","tvOneNews"
